frame;rangeResMag;bearingResMag;rangeResClr;height;width
5286;0.019375;0.180528;0.019375;472;256
5287;0.019375;0.180528;0.019375;472;256
5288;0.019375;0.180528;0.019375;472;256
5289;0.019375;0.180528;0.019375;472;256
5290;0.019375;0.180528;0.019375;472;256
5291;0.019375;0.180528;0.019375;472;256
5292;0.019375;0.180528;0.019375;472;256
5293;0.019375;0.180528;0.019375;472;256
5294;0.019375;0.180528;0.019375;472;256
5295;0.019375;0.180528;0.019375;472;256
5296;0.019375;0.180528;0.019375;472;256
5297;0.019375;0.180528;0.019375;472;256
5298;0.019375;0.180528;0.019375;472;256
5299;0.019375;0.180528;0.019375;472;256
5300;0.019375;0.180528;0.019375;472;256
5301;0.019375;0.180528;0.019375;472;256
5302;0.019375;0.180528;0.019375;472;256
5303;0.019375;0.180528;0.019375;472;256
5304;0.019375;0.180528;0.019375;472;256
5305;0.019375;0.180528;0.019375;472;256
5306;0.019375;0.180528;0.019375;472;256
5307;0.019375;0.180528;0.019375;472;256
5308;0.019375;0.180528;0.019375;472;256
5309;0.019375;0.180528;0.019375;472;256
5310;0.019375;0.180528;0.019375;472;256
5311;0.019375;0.180528;0.019375;472;256
5312;0.019375;0.180528;0.019375;472;256
5313;0.019375;0.180528;0.019375;472;256
5314;0.019375;0.180528;0.019375;472;256
5315;0.019375;0.180528;0.019375;472;256
5316;0.019375;0.180528;0.019375;472;256
5317;0.019375;0.180528;0.019375;472;256
5318;0.019375;0.180528;0.019375;472;256
5319;0.019375;0.180528;0.019375;472;256
5320;0.019375;0.180528;0.019375;472;256
5321;0.019375;0.180528;0.019375;472;256
5322;0.019375;0.180528;0.019375;472;256
5323;0.019375;0.180528;0.019375;472;256
5324;0.019375;0.180528;0.019375;472;256
5325;0.019375;0.180528;0.019375;472;256
5326;0.019375;0.180528;0.019375;472;256
5327;0.019375;0.180528;0.019375;472;256
5328;0.019375;0.180528;0.019375;472;256
5329;0.019375;0.180528;0.019375;472;256
5330;0.019375;0.180528;0.019375;472;256
5331;0.019375;0.180528;0.019375;472;256
5332;0.019375;0.180528;0.019375;472;256
5333;0.019375;0.180528;0.019375;472;256
5334;0.019375;0.180528;0.019375;472;256
5335;0.019375;0.180528;0.019375;472;256
5336;0.019375;0.180528;0.019375;472;256
5337;0.019375;0.180528;0.019375;472;256
5338;0.019375;0.180528;0.019375;472;256
5339;0.019375;0.180528;0.019375;472;256
5340;0.019375;0.180528;0.019375;472;256
5341;0.019375;0.180528;0.019375;472;256
5342;0.019375;0.180528;0.019375;472;256
5343;0.019375;0.180528;0.019375;472;256
5344;0.019375;0.180528;0.019375;472;256
5345;0.019375;0.180528;0.019375;472;256
5346;0.019375;0.180528;0.019375;472;256
5347;0.019375;0.180528;0.019375;472;256
5348;0.019375;0.180528;0.019375;472;256
5349;0.019375;0.180528;0.019375;472;256
5350;0.019375;0.180528;0.019375;472;256
5351;0.019375;0.180528;0.019375;472;256
5352;0.019375;0.180528;0.019375;472;256
5353;0.019375;0.180528;0.019375;472;256
5354;0.019375;0.180528;0.019375;472;256
5355;0.019375;0.180528;0.019375;472;256
5356;0.019375;0.180528;0.019375;472;256
5357;0.019375;0.180528;0.019375;472;256
5358;0.019375;0.180528;0.019375;472;256
5359;0.019375;0.180528;0.019375;472;256
5360;0.019375;0.180528;0.019375;472;256
5361;0.019375;0.180528;0.019375;472;256
5362;0.019375;0.180528;0.019375;472;256
5363;0.019375;0.180528;0.019375;472;256
5364;0.019375;0.180528;0.019375;472;256
5365;0.019375;0.180528;0.019375;472;256
5366;0.019375;0.180528;0.019375;472;256
5367;0.019375;0.180528;0.019375;472;256
5368;0.019375;0.180528;0.019375;472;256
5369;0.019375;0.180528;0.019375;472;256
5370;0.019375;0.180528;0.019375;472;256
5371;0.019375;0.180528;0.019375;472;256
5372;0.019375;0.180528;0.019375;472;256
5373;0.019375;0.180528;0.019375;472;256
5374;0.019375;0.180528;0.019375;472;256
5375;0.019375;0.180528;0.019375;472;256
5376;0.019375;0.180528;0.019375;472;256
5377;0.019375;0.180528;0.019375;472;256
5378;0.019375;0.180528;0.019375;472;256
5379;0.019375;0.180528;0.019375;472;256
5380;0.019375;0.180528;0.019375;472;256
5381;0.019375;0.180528;0.019375;472;256
5382;0.019375;0.180528;0.019375;472;256
5383;0.019375;0.180528;0.019375;472;256
5384;0.019375;0.180528;0.019375;472;256
5385;0.019375;0.180528;0.019375;472;256
5386;0.019375;0.180528;0.019375;472;256
5387;0.019375;0.180528;0.019375;472;256
5388;0.019375;0.180528;0.019375;472;256
5389;0.019375;0.180528;0.019375;472;256
5390;0.019375;0.180528;0.019375;472;256
5391;0.019375;0.180528;0.019375;472;256
5392;0.019375;0.180528;0.019375;472;256
5393;0.019375;0.180528;0.019375;472;256
5394;0.019375;0.180528;0.019375;472;256
5395;0.019375;0.180528;0.019375;472;256
5396;0.019375;0.180528;0.019375;472;256
5397;0.019375;0.180528;0.019375;472;256
5398;0.019375;0.180528;0.019375;472;256
5399;0.019375;0.180528;0.019375;472;256
5400;0.019375;0.180528;0.019375;472;256
5401;0.019375;0.180528;0.019375;472;256
5402;0.019375;0.180528;0.019375;472;256
5403;0.019375;0.180528;0.019375;472;256
5404;0.019375;0.180528;0.019375;472;256
5405;0.019375;0.180528;0.019375;472;256
5406;0.019375;0.180528;0.019375;472;256
5407;0.019375;0.180528;0.019375;472;256
5408;0.019375;0.180528;0.019375;472;256
5409;0.019375;0.180528;0.019375;472;256
5410;0.019375;0.180528;0.019375;472;256
5411;0.019375;0.180528;0.019375;472;256
5412;0.019375;0.180528;0.019375;472;256
5413;0.019375;0.180528;0.019375;472;256
5414;0.019375;0.180528;0.019375;472;256
5415;0.019375;0.180528;0.019375;472;256
5416;0.019375;0.180528;0.019375;472;256
5417;0.019375;0.180528;0.019375;472;256
5418;0.019375;0.180528;0.019375;472;256
5419;0.019375;0.180528;0.019375;472;256
5420;0.019375;0.180528;0.019375;472;256
5421;0.019375;0.180528;0.019375;472;256
5422;0.019375;0.180528;0.019375;472;256
5423;0.019375;0.180528;0.019375;472;256
5424;0.019375;0.180528;0.019375;472;256
5425;0.019375;0.180528;0.019375;472;256
5426;0.019375;0.180528;0.019375;472;256
5427;0.019375;0.180528;0.019375;472;256
5428;0.019375;0.180528;0.019375;472;256
5429;0.019375;0.180528;0.019375;472;256
5430;0.019375;0.180528;0.019375;472;256
5431;0.019375;0.180528;0.019375;472;256
5432;0.019375;0.180528;0.019375;472;256
5433;0.019375;0.180528;0.019375;472;256
5434;0.019375;0.180528;0.019375;472;256
5435;0.019375;0.180528;0.019375;472;256
5436;0.019375;0.180528;0.019375;472;256
5437;0.019375;0.180528;0.019375;472;256
5438;0.019375;0.180528;0.019375;472;256
5439;0.019375;0.180528;0.019375;472;256
5440;0.019375;0.180528;0.019375;472;256
5441;0.019375;0.180528;0.019375;472;256
5442;0.019375;0.180528;0.019375;472;256
5443;0.019375;0.180528;0.019375;472;256
5444;0.019375;0.180528;0.019375;472;256
5445;0.019375;0.180528;0.019375;472;256
5446;0.019375;0.180528;0.019375;472;256
5447;0.019375;0.180528;0.019375;472;256
5448;0.019375;0.180528;0.019375;472;256
5449;0.019375;0.180528;0.019375;472;256
5450;0.019375;0.180528;0.019375;472;256
5451;0.019375;0.180528;0.019375;472;256
5452;0.019375;0.180528;0.019375;472;256
5453;0.019375;0.180528;0.019375;472;256
5454;0.019375;0.180528;0.019375;472;256
5455;0.019375;0.180528;0.019375;472;256
5456;0.019375;0.180528;0.019375;472;256
5457;0.019375;0.180528;0.019375;472;256
5458;0.019375;0.180528;0.019375;472;256
5459;0.019375;0.180528;0.019375;472;256
5460;0.019375;0.180528;0.019375;472;256
5461;0.019375;0.180528;0.019375;472;256
5462;0.019375;0.180528;0.019375;472;256
5463;0.019375;0.180528;0.019375;472;256
5464;0.019375;0.180528;0.019375;472;256
5465;0.019375;0.180528;0.019375;472;256
5466;0.019375;0.180528;0.019375;472;256
5467;0.019375;0.180528;0.019375;472;256
5468;0.019375;0.180528;0.019375;472;256
5469;0.019375;0.180528;0.019375;472;256
5470;0.019375;0.180528;0.019375;472;256
5471;0.019375;0.180528;0.019375;472;256
5472;0.019375;0.180528;0.019375;472;256
5473;0.019375;0.180528;0.019375;472;256
5474;0.019375;0.180528;0.019375;472;256
5475;0.019375;0.180528;0.019375;472;256
5476;0.019375;0.180528;0.019375;472;256
5477;0.019375;0.180528;0.019375;472;256
5478;0.019375;0.180528;0.019375;472;256
5479;0.019375;0.180528;0.019375;472;256
5480;0.019375;0.180528;0.019375;472;256
5481;0.019375;0.180528;0.019375;472;256
5482;0.019375;0.180528;0.019375;472;256
5483;0.019375;0.180528;0.019375;472;256
5484;0.019375;0.180528;0.019375;472;256
5485;0.019375;0.180528;0.019375;472;256
5486;0.019375;0.180528;0.019375;472;256
5487;0.019375;0.180528;0.019375;472;256
5488;0.019375;0.180528;0.019375;472;256
5489;0.019375;0.180528;0.019375;472;256
5490;0.019375;0.180528;0.019375;472;256
5491;0.019375;0.180528;0.019375;472;256
5492;0.019375;0.180528;0.019375;472;256
5493;0.019375;0.180528;0.019375;472;256
5494;0.019375;0.180528;0.019375;472;256
5495;0.019375;0.180528;0.019375;472;256
5496;0.019375;0.180528;0.019375;472;256
5497;0.019375;0.180528;0.019375;472;256
5498;0.019375;0.180528;0.019375;472;256
5499;0.019375;0.180528;0.019375;472;256
5500;0.019375;0.180528;0.019375;472;256
5501;0.019375;0.180528;0.019375;472;256
5502;0.019375;0.180528;0.019375;472;256
5503;0.019375;0.180528;0.019375;472;256
5504;0.019375;0.180528;0.019375;472;256
5505;0.019375;0.180528;0.019375;472;256
5506;0.019375;0.180528;0.019375;472;256
5507;0.019375;0.180528;0.019375;472;256
5508;0.019375;0.180528;0.019375;472;256
5509;0.019375;0.180528;0.019375;472;256
5510;0.019375;0.180528;0.019375;472;256
5511;0.019375;0.180528;0.019375;472;256
5512;0.019375;0.180528;0.019375;472;256
5513;0.019375;0.180528;0.019375;472;256
5514;0.019375;0.180528;0.019375;472;256
5515;0.019375;0.180528;0.019375;472;256
5516;0.019375;0.180528;0.019375;472;256
5517;0.019375;0.180528;0.019375;472;256
5518;0.019375;0.180528;0.019375;472;256
5519;0.019375;0.180528;0.019375;472;256
5520;0.019375;0.180528;0.019375;472;256
5521;0.019375;0.180528;0.019375;472;256
5522;0.019375;0.180528;0.019375;472;256
5523;0.019375;0.180528;0.019375;472;256
5524;0.019375;0.180528;0.019375;472;256
5525;0.019375;0.180528;0.019375;472;256
5526;0.019375;0.180528;0.019375;472;256
5527;0.019375;0.180528;0.019375;472;256
5528;0.019375;0.180528;0.019375;472;256
5529;0.019375;0.180528;0.019375;472;256
5530;0.019375;0.180528;0.019375;472;256
5531;0.019375;0.180528;0.019375;472;256
5532;0.019375;0.180528;0.019375;472;256
5533;0.019375;0.180528;0.019375;472;256
5534;0.019375;0.180528;0.019375;472;256
5535;0.019375;0.180528;0.019375;472;256
5536;0.019375;0.180528;0.019375;472;256
5537;0.019375;0.180528;0.019375;472;256
5538;0.019375;0.180528;0.019375;472;256
5539;0.019375;0.180528;0.019375;472;256
5540;0.019375;0.180528;0.019375;472;256
5541;0.019375;0.180528;0.019375;472;256
5542;0.019375;0.180528;0.019375;472;256
5543;0.019375;0.180528;0.019375;472;256
5544;0.019375;0.180528;0.019375;472;256
5545;0.019375;0.180528;0.019375;472;256
5546;0.019375;0.180528;0.019375;472;256
5547;0.019375;0.180528;0.019375;472;256
5548;0.019375;0.180528;0.019375;472;256
5549;0.019375;0.180528;0.019375;472;256
5550;0.019375;0.180528;0.019375;472;256
5551;0.019375;0.180528;0.019375;472;256
5552;0.019375;0.180528;0.019375;472;256
5553;0.019375;0.180528;0.019375;472;256
5554;0.019375;0.180528;0.019375;472;256
5555;0.019375;0.180528;0.019375;472;256
5556;0.019375;0.180528;0.019375;472;256
5557;0.019375;0.180528;0.019375;472;256
5558;0.019375;0.180528;0.019375;472;256
5559;0.019375;0.180528;0.019375;472;256
5560;0.019375;0.180528;0.019375;472;256
5561;0.019375;0.180528;0.019375;472;256
5562;0.019375;0.180528;0.019375;472;256
5563;0.019375;0.180528;0.019375;472;256
5564;0.019375;0.180528;0.019375;472;256
5565;0.019375;0.180528;0.019375;472;256
5566;0.019375;0.180528;0.019375;472;256
5567;0.019375;0.180528;0.019375;472;256
5568;0.019375;0.180528;0.019375;472;256
5569;0.019375;0.180528;0.019375;472;256
5570;0.019375;0.180528;0.019375;472;256
5571;0.019375;0.180528;0.019375;472;256
5572;0.019375;0.180528;0.019375;472;256
5573;0.019375;0.180528;0.019375;472;256
5574;0.019375;0.180528;0.019375;472;256
5575;0.019375;0.180528;0.019375;472;256
5576;0.019375;0.180528;0.019375;472;256
5577;0.019375;0.180528;0.019375;472;256
5578;0.019375;0.180528;0.019375;472;256
5579;0.019375;0.180528;0.019375;472;256
5580;0.019375;0.180528;0.019375;472;256
5581;0.019375;0.180528;0.019375;472;256
5582;0.019375;0.180528;0.019375;472;256
5583;0.019375;0.180528;0.019375;472;256
5584;0.019375;0.180528;0.019375;472;256
5585;0.019375;0.180528;0.019375;472;256
5586;0.019375;0.180528;0.019375;472;256
5587;0.019375;0.180528;0.019375;472;256
5588;0.019375;0.180528;0.019375;472;256
5589;0.019375;0.180528;0.019375;472;256
5590;0.019375;0.180528;0.019375;472;256
5591;0.019375;0.180528;0.019375;472;256
5592;0.019375;0.180528;0.019375;472;256
5593;0.019375;0.180528;0.019375;472;256
5594;0.019375;0.180528;0.019375;472;256
5595;0.019375;0.180528;0.019375;472;256
5596;0.019375;0.180528;0.019375;472;256
5597;0.019375;0.180528;0.019375;472;256
5598;0.019375;0.180528;0.019375;472;256
5599;0.019375;0.180528;0.019375;472;256
5600;0.019375;0.180528;0.019375;472;256
5601;0.019375;0.180528;0.019375;472;256
5602;0.019375;0.180528;0.019375;472;256
5603;0.019375;0.180528;0.019375;472;256
5604;0.019375;0.180528;0.019375;472;256
5605;0.019375;0.180528;0.019375;472;256
5606;0.019375;0.180528;0.019375;472;256
5607;0.019375;0.180528;0.019375;472;256
5608;0.019375;0.180528;0.019375;472;256
5609;0.019375;0.180528;0.019375;472;256
5610;0.019375;0.180528;0.019375;472;256
5611;0.019375;0.180528;0.019375;472;256
5612;0.019375;0.180528;0.019375;472;256
5613;0.019375;0.180528;0.019375;472;256
5614;0.019375;0.180528;0.019375;472;256
5615;0.019375;0.180528;0.019375;472;256
5616;0.019375;0.180528;0.019375;472;256
5617;0.019375;0.180528;0.019375;472;256
5618;0.019375;0.180528;0.019375;472;256
5619;0.019375;0.180528;0.019375;472;256
5620;0.019375;0.180528;0.019375;472;256
5621;0.019375;0.180528;0.019375;472;256
5622;0.019375;0.180528;0.019375;472;256
5623;0.019375;0.180528;0.019375;472;256
5624;0.019375;0.180528;0.019375;472;256
5625;0.019375;0.180528;0.019375;472;256
5626;0.019375;0.180528;0.019375;472;256
5627;0.019375;0.180528;0.019375;472;256
5628;0.019375;0.180528;0.019375;472;256
5629;0.019375;0.180528;0.019375;472;256
5630;0.019375;0.180528;0.019375;472;256
5631;0.019375;0.180528;0.019375;472;256
5632;0.019375;0.180528;0.019375;472;256
5633;0.019375;0.180528;0.019375;472;256
5634;0.019375;0.180528;0.019375;472;256
5635;0.019375;0.180528;0.019375;472;256
5636;0.019375;0.180528;0.019375;472;256
5637;0.019375;0.180528;0.019375;472;256
5638;0.019375;0.180528;0.019375;472;256
5639;0.019375;0.180528;0.019375;472;256
5640;0.019375;0.180528;0.019375;472;256
5641;0.019375;0.180528;0.019375;472;256
5642;0.019375;0.180528;0.019375;472;256
5643;0.019375;0.180528;0.019375;472;256
5644;0.019375;0.180528;0.019375;472;256
5645;0.019375;0.180528;0.019375;472;256
5646;0.019375;0.180528;0.019375;472;256
5647;0.019375;0.180528;0.019375;472;256
5648;0.019375;0.180528;0.019375;472;256
5649;0.019375;0.180528;0.019375;472;256
5650;0.019375;0.180528;0.019375;472;256
5651;0.019375;0.180528;0.019375;472;256
5652;0.019375;0.180528;0.019375;472;256
5653;0.019375;0.180528;0.019375;472;256
5654;0.019375;0.180528;0.019375;472;256
5655;0.019375;0.180528;0.019375;472;256
5656;0.019375;0.180528;0.019375;472;256
5657;0.019375;0.180528;0.019375;472;256
5658;0.019375;0.180528;0.019375;472;256
5659;0.019375;0.180528;0.019375;472;256
5660;0.019375;0.180528;0.019375;472;256
5661;0.019375;0.180528;0.019375;472;256
5662;0.019375;0.180528;0.019375;472;256
5663;0.019375;0.180528;0.019375;472;256
5664;0.019375;0.180528;0.019375;472;256
5665;0.019375;0.180528;0.019375;472;256
5666;0.019375;0.180528;0.019375;472;256
5667;0.019375;0.180528;0.019375;472;256
5668;0.019375;0.180528;0.019375;472;256
5669;0.019375;0.180528;0.019375;472;256
5670;0.019375;0.180528;0.019375;472;256
5671;0.019375;0.180528;0.019375;472;256
5672;0.019375;0.180528;0.019375;472;256
5673;0.019375;0.180528;0.019375;472;256
5674;0.019375;0.180528;0.019375;472;256
5675;0.019375;0.180528;0.019375;472;256
5676;0.019375;0.180528;0.019375;472;256
5677;0.019375;0.180528;0.019375;472;256
5678;0.019375;0.180528;0.019375;472;256
5679;0.019375;0.180528;0.019375;472;256
5680;0.019375;0.180528;0.019375;472;256
5681;0.019375;0.180528;0.019375;472;256
5682;0.019375;0.180528;0.019375;472;256
5683;0.019375;0.180528;0.019375;472;256
5684;0.019375;0.180528;0.019375;472;256
5685;0.019375;0.180528;0.019375;472;256
5686;0.019375;0.180528;0.019375;472;256
5687;0.019375;0.180528;0.019375;472;256
5688;0.019375;0.180528;0.019375;472;256
5689;0.019375;0.180528;0.019375;472;256
5690;0.019375;0.180528;0.019375;472;256
5691;0.019375;0.180528;0.019375;472;256
5692;0.019375;0.180528;0.019375;472;256
5693;0.019375;0.180528;0.019375;472;256
5694;0.019375;0.180528;0.019375;472;256
5695;0.019375;0.180528;0.019375;472;256
5696;0.019375;0.180528;0.019375;472;256
5697;0.019375;0.180528;0.019375;472;256
5698;0.019375;0.180528;0.019375;472;256
5699;0.019375;0.180528;0.019375;472;256
5700;0.019375;0.180528;0.019375;472;256
5701;0.019375;0.180528;0.019375;472;256
5702;0.019375;0.180528;0.019375;472;256
5703;0.019375;0.180528;0.019375;472;256
5704;0.019375;0.180528;0.019375;472;256
5705;0.019375;0.180528;0.019375;472;256
5706;0.019375;0.180528;0.019375;472;256
5707;0.019375;0.180528;0.019375;472;256
5708;0.019375;0.180528;0.019375;472;256
5709;0.019375;0.180528;0.019375;472;256
5710;0.019375;0.180528;0.019375;472;256
5711;0.019375;0.180528;0.019375;472;256
5712;0.019375;0.180528;0.019375;472;256
5713;0.019375;0.180528;0.019375;472;256
5714;0.019375;0.180528;0.019375;472;256
5715;0.019375;0.180528;0.019375;472;256
5716;0.019375;0.180528;0.019375;472;256
5717;0.019375;0.180528;0.019375;472;256
5718;0.019375;0.180528;0.019375;472;256
5719;0.019375;0.180528;0.019375;472;256
5720;0.019375;0.180528;0.019375;472;256
5721;0.019375;0.180528;0.019375;472;256
5722;0.019375;0.180528;0.019375;472;256
5723;0.019375;0.180528;0.019375;472;256
5724;0.019375;0.180528;0.019375;472;256
5725;0.019375;0.180528;0.019375;472;256
5726;0.019375;0.180528;0.019375;472;256
5727;0.019375;0.180528;0.019375;472;256
5728;0.019375;0.180528;0.019375;472;256
5729;0.019375;0.180528;0.019375;472;256
5730;0.019375;0.180528;0.019375;472;256
5731;0.019375;0.180528;0.019375;472;256
5732;0.019375;0.180528;0.019375;472;256
5733;0.019375;0.180528;0.019375;472;256
5734;0.019375;0.180528;0.019375;472;256
5735;0.019375;0.180528;0.019375;472;256
5736;0.019375;0.180528;0.019375;472;256
5737;0.019375;0.180528;0.019375;472;256
5738;0.019375;0.180528;0.019375;472;256
5739;0.019375;0.180528;0.019375;472;256
5740;0.019375;0.180528;0.019375;472;256
5741;0.019375;0.180528;0.019375;472;256
5742;0.019375;0.180528;0.019375;472;256
5743;0.019375;0.180528;0.019375;472;256
5744;0.019375;0.180528;0.019375;472;256
5745;0.019375;0.180528;0.019375;472;256
5746;0.019375;0.180528;0.019375;472;256
5747;0.019375;0.180528;0.019375;472;256
5748;0.019375;0.180528;0.019375;472;256
5749;0.019375;0.180528;0.019375;472;256
5750;0.019375;0.180528;0.019375;472;256
5751;0.019375;0.180528;0.019375;472;256
5752;0.019375;0.180528;0.019375;472;256
5753;0.019375;0.180528;0.019375;472;256
5754;0.019375;0.180528;0.019375;472;256
5755;0.019375;0.180528;0.019375;472;256
5756;0.019375;0.180528;0.019375;472;256
5757;0.019375;0.180528;0.019375;472;256
5758;0.019375;0.180528;0.019375;472;256
5759;0.019375;0.180528;0.019375;472;256
5760;0.019375;0.180528;0.019375;472;256
5761;0.019375;0.180528;0.019375;472;256
5762;0.019375;0.180528;0.019375;472;256
5763;0.019375;0.180528;0.019375;472;256
5764;0.019375;0.180528;0.019375;472;256
5765;0.019375;0.180528;0.019375;472;256
5766;0.019375;0.180528;0.019375;472;256
5767;0.019375;0.180528;0.019375;472;256
5768;0.019375;0.180528;0.019375;472;256
5769;0.019375;0.180528;0.019375;472;256
5770;0.019375;0.180528;0.019375;472;256
5771;0.019375;0.180528;0.019375;472;256
5772;0.019375;0.180528;0.019375;472;256
5773;0.019375;0.180528;0.019375;472;256
5774;0.019375;0.180528;0.019375;472;256
5775;0.019375;0.180528;0.019375;472;256
